437	2022-06-02 10:33:40	0	15
963	2022-06-02 10:39:10	0	15
963	2022-06-02 10:39:13	0	15
406	2022-06-02 10:40:47	0	15
406	2022-06-02 10:40:49	0	15
472	2022-06-02 10:43:05	0	15
472	2022-06-02 10:43:08	0	15
431	2022-06-02 10:44:28	0	15
398	2022-06-02 10:46:12	0	15
398	2022-06-02 10:46:15	0	15
397	2022-06-02 10:47:32	0	15
397	2022-06-02 10:47:35	0	15
506	2022-06-02 10:48:37	0	15
423	2022-06-02 10:49:54	0	15
423	2022-06-02 10:49:57	0	15
27	2022-06-02 10:51:04	0	1
928	2022-06-02 10:52:45	0	15
928	2022-06-02 10:52:47	0	15
928	2022-06-02 10:52:59	0	1
407	2022-06-02 10:54:34	0	15
407	2022-06-02 10:54:36	0	15
407	2022-06-02 10:54:41	0	1
407	2022-06-02 10:54:48	0	1
936	2022-06-02 10:56:25	0	15
936	2022-06-02 10:56:27	0	15
936	2022-06-02 10:56:34	0	1
936	2022-06-02 10:56:38	0	1
243	2022-06-02 11:03:49	0	1
420	2022-06-02 11:05:47	0	1
420	2022-06-02 11:06:19	0	15
420	2022-06-02 11:06:21	0	15
243	2022-06-02 11:06:24	0	1
503	2022-06-02 11:08:13	0	1
503	2022-06-02 11:08:18	0	1
426	2022-06-02 11:09:32	0	1
426	2022-06-02 11:09:37	0	1
426	2022-06-02 11:09:44	0	15
906	2022-06-02 11:11:57	0	1
906	2022-06-02 11:12:03	0	15
906	2022-06-02 11:12:06	0	15
447	2022-06-02 11:13:16	0	1
447	2022-06-02 11:13:24	0	15
447	2022-06-02 11:13:28	0	15
425	2022-06-02 11:16:08	0	1
425	2022-06-02 11:16:17	0	15
425	2022-06-02 11:16:20	0	15
40	2022-06-02 11:17:36	0	15
39	2022-06-02 11:19:23	0	1
39	2022-06-02 11:19:30	0	15
39	2022-06-02 11:19:32	0	15
418	2022-06-02 11:20:55	0	1
418	2022-06-02 11:20:58	0	15
428	2022-06-02 11:22:08	0	15
424	2022-06-02 11:23:34	0	1
424	2022-06-02 11:23:37	0	15
424	2022-06-02 11:23:40	0	15
422	2022-06-02 11:24:52	0	1
422	2022-06-02 11:24:54	0	15
422	2022-06-02 11:24:56	0	15
644	2022-06-02 11:34:59	0	15
644	2022-06-02 11:35:01	0	15
644	2022-06-02 11:35:05	0	1
243	2022-06-02 11:49:18	0	1
907	2022-06-02 11:54:28	0	1
907	2022-06-02 11:54:38	0	15
907	2022-06-02 11:54:41	0	15
407	2022-06-02 14:00:34	0	1
407	2022-06-02 14:00:36	0	15
407	2022-06-02 14:00:38	0	1
407	2022-06-02 14:01:12	0	15
407	2022-06-02 14:01:15	0	15
506	2022-06-02 14:01:20	0	15
506	2022-06-02 14:01:23	0	15
506	2022-06-02 14:01:26	0	1
506	2022-06-02 14:01:28	0	1
27	2022-06-02 14:03:57	0	1
431	2022-06-02 14:04:08	0	1
431	2022-06-02 14:04:10	0	1
423	2022-06-02 14:08:02	0	15
423	2022-06-02 14:08:04	0	15
423	2022-06-02 14:08:06	0	15
423	2022-06-02 14:08:09	0	15
423	2022-06-02 14:08:12	0	15
423	2022-06-02 14:08:18	0	15
423	2022-06-02 14:08:24	0	1
423	2022-06-02 14:08:26	0	15
423	2022-06-02 14:08:31	0	15
423	2022-06-02 14:08:33	0	1
423	2022-06-02 14:08:39	0	1
423	2022-06-02 14:08:42	0	1
423	2022-06-02 14:08:46	0	1
423	2022-06-02 14:08:50	0	15
423	2022-06-02 14:08:57	0	15
423	2022-06-02 14:08:59	0	15
423	2022-06-02 14:09:05	0	15
423	2022-06-02 14:09:07	0	15
423	2022-06-02 14:09:16	0	1
360	2022-06-02 15:00:06	0	1
360	2022-06-02 15:00:13	0	1
13	2022-06-02 15:00:22	0	1
13	2022-06-02 15:00:28	0	1
928	2022-06-02 15:01:23	0	15
928	2022-06-02 15:01:26	0	15
928	2022-06-02 15:01:29	0	15
928	2022-06-02 15:01:32	0	15
448	2022-06-02 15:03:10	0	15
449	2022-06-02 15:11:06	0	1
449	2022-06-02 15:11:10	0	1
115	2022-06-02 16:00:06	0	1
424	2022-06-02 16:00:11	0	1
397	2022-06-02 16:00:16	0	1
447	2022-06-02 16:00:21	0	1
398	2022-06-02 16:00:25	0	15
398	2022-06-02 16:00:27	0	1
40	2022-06-02 16:00:32	0	15
40	2022-06-02 16:00:34	0	1
40	2022-06-02 16:00:35	0	15
40	2022-06-02 16:00:40	0	1
39	2022-06-02 16:00:47	0	1
39	2022-06-02 16:00:57	0	1
739	2022-06-02 16:01:15	0	15
739	2022-06-02 16:01:18	0	15
91	2022-06-02 16:01:23	0	1
420	2022-06-02 16:01:27	0	1
906	2022-06-02 16:01:31	0	1
270	2022-06-02 16:01:36	0	1
936	2022-06-02 16:02:30	0	1
936	2022-06-02 16:02:33	0	1
936	2022-06-02 16:02:35	0	1
437	2022-06-02 16:02:42	0	1
503	2022-06-02 16:02:46	0	1
446	2022-06-02 16:02:59	0	1
422	2022-06-02 16:03:13	0	15
422	2022-06-02 16:03:16	0	15
963	2022-06-02 16:04:59	0	1
428	2022-06-02 16:05:03	0	15
428	2022-06-02 16:05:10	0	1
936	2022-06-02 16:05:19	0	15
936	2022-06-02 16:05:22	0	1
418	2022-06-02 16:06:24	0	1
426	2022-06-02 16:06:36	0	1
426	2022-06-02 16:06:43	0	1
491	2022-06-02 16:07:03	0	15
491	2022-06-02 16:07:05	0	15
472	2022-06-02 16:07:33	0	1
472	2022-06-02 16:07:35	0	1
472	2022-06-02 16:07:40	0	15
472	2022-06-02 16:07:43	0	15
412	2022-06-02 16:10:41	0	15
412	2022-06-02 16:10:44	0	15
412	2022-06-02 16:10:51	0	1
644	2022-06-02 17:37:15	0	1
644	2022-06-02 17:37:18	0	1
423	2022-06-03 05:45:30	0	1
423	2022-06-03 05:45:35	0	1
423	2022-06-03 05:45:38	0	1
423	2022-06-03 05:45:45	0	1
423	2022-06-03 05:45:48	0	1
423	2022-06-03 05:45:54	0	1
423	2022-06-03 05:46:01	0	1
423	2022-06-03 05:46:07	0	15
423	2022-06-03 05:46:10	0	15
423	2022-06-03 05:46:13	0	15
423	2022-06-03 05:46:15	0	15
423	2022-06-03 05:46:18	0	15
423	2022-06-03 05:46:26	0	15
431	2022-06-03 05:51:29	0	1
431	2022-06-03 05:51:55	0	1
506	2022-06-03 06:01:43	0	15
506	2022-06-03 06:01:46	0	15
506	2022-06-03 06:01:55	0	1
506	2022-06-03 06:01:57	0	1
506	2022-06-03 06:01:59	0	1
506	2022-06-03 06:02:13	0	1
27	2022-06-03 06:23:42	0	1
928	2022-06-03 06:53:39	0	1
928	2022-06-03 06:53:45	0	1
491	2022-06-03 06:56:38	0	1
491	2022-06-03 06:56:43	0	1
448	2022-06-03 06:57:29	0	15
448	2022-06-03 06:57:38	0	1
906	2022-06-03 06:58:15	0	1
13	2022-06-03 07:00:28	0	1
13	2022-06-03 07:00:32	0	1
360	2022-06-03 07:00:36	0	1
360	2022-06-03 07:00:39	0	1
907	2022-06-03 07:03:58	0	1
907	2022-06-03 07:04:04	0	1
437	2022-06-03 07:04:46	0	1
472	2022-06-03 07:06:19	0	15
644	2022-06-03 07:13:31	0	15
644	2022-06-03 07:13:33	0	15
426	2022-06-03 07:16:33	0	15
426	2022-06-03 07:16:35	0	15
426	2022-06-03 07:16:39	0	1
418	2022-06-03 07:24:18	0	1
270	2022-06-03 07:29:47	0	1
963	2022-06-03 07:30:43	0	15
936	2022-06-03 07:32:03	0	15
936	2022-06-03 07:32:05	0	15
446	2022-06-03 07:38:11	0	15
447	2022-06-03 07:38:44	0	15
447	2022-06-03 07:38:47	0	15
447	2022-06-03 07:38:52	0	1
39	2022-06-03 07:42:21	0	1
428	2022-06-03 07:44:34	0	1
420	2022-06-03 07:46:54	0	15
420	2022-06-03 07:47:00	0	1
424	2022-06-03 07:47:44	0	1
398	2022-06-03 07:51:20	0	15
398	2022-06-03 07:51:23	0	15
398	2022-06-03 07:51:28	0	1
115	2022-06-03 07:51:48	0	1
397	2022-06-03 07:52:23	0	1
397	2022-06-03 07:52:29	0	15
397	2022-06-03 07:52:31	0	15
739	2022-06-03 07:55:07	0	15
40	2022-06-03 07:56:00	0	1
40	2022-06-03 07:56:03	0	1
406	2022-06-03 07:56:12	0	1
503	2022-06-03 07:56:14	0	1
406	2022-06-03 07:56:18	0	1
91	2022-06-03 07:56:24	0	1
422	2022-06-03 07:56:56	0	1
412	2022-06-03 07:57:36	0	1
425	2022-06-03 07:58:16	0	1
445	2022-06-03 07:59:18	0	1
333	2022-06-03 08:25:18	0	1
243	2022-06-03 08:26:10	0	1
243	2022-06-03 08:27:32	0	1
243	2022-06-03 08:27:40	0	1
414	2022-06-03 09:40:03	0	15
414	2022-06-03 09:40:11	0	1
414	2022-06-03 09:40:16	0	1
41	2022-06-03 13:16:42	0	1
41	2022-06-03 13:16:47	0	1
407	2022-06-03 13:20:57	0	1
407	2022-06-03 13:21:01	0	1
407	2022-06-03 13:21:11	0	15
407	2022-06-03 13:21:15	0	15
427	2022-06-03 13:53:50	0	1
439	2022-06-03 13:55:09	0	1
439	2022-06-03 13:55:17	0	15
439	2022-06-03 13:55:19	0	15
444	2022-06-03 13:56:55	0	1
776	2022-06-03 13:58:27	0	15
776	2022-06-03 13:58:37	0	15
243	2022-06-03 13:58:43	0	1
967	2022-06-03 14:00:00	0	1
967	2022-06-03 14:00:05	0	15
506	2022-06-03 14:01:36	0	15
506	2022-06-03 14:01:43	0	15
506	2022-06-03 14:01:46	0	15
243	2022-06-03 14:02:41	0	15
27	2022-06-03 14:04:46	0	1
431	2022-06-03 14:04:56	0	1
423	2022-06-03 14:11:03	0	1
423	2022-06-03 14:11:05	0	1
423	2022-06-03 14:11:11	0	1
423	2022-06-03 14:11:14	0	1
423	2022-06-03 14:11:17	0	1
423	2022-06-03 14:11:25	0	15
423	2022-06-03 14:11:27	0	15
423	2022-06-03 14:11:42	0	15
423	2022-06-03 14:11:52	0	1
423	2022-06-03 14:11:55	0	1
487	2022-06-03 14:18:50	0	15
487	2022-06-03 14:18:53	0	15
243	2022-06-03 14:18:57	0	1
360	2022-06-03 15:00:17	0	1
360	2022-06-03 15:00:25	0	1
13	2022-06-03 15:01:17	0	15
13	2022-06-03 15:01:20	0	15
13	2022-06-03 15:01:26	0	1
928	2022-06-03 15:01:36	0	15
928	2022-06-03 15:01:38	0	15
928	2022-06-03 15:01:41	0	1
928	2022-06-03 15:01:43	0	1
928	2022-06-03 15:01:45	0	15
907	2022-06-03 15:04:05	0	1
907	2022-06-03 15:04:08	0	1
907	2022-06-03 15:04:12	0	1
333	2022-06-03 15:07:02	0	15
333	2022-06-03 15:07:12	0	1
24	2022-06-03 15:35:17	0	15
24	2022-06-03 15:35:19	0	15
448	2022-06-03 15:59:35	0	15
448	2022-06-03 15:59:38	0	15
115	2022-06-03 16:00:04	0	15
115	2022-06-03 16:00:07	0	15
424	2022-06-03 16:00:17	0	1
406	2022-06-03 16:00:22	0	1
397	2022-06-03 16:00:30	0	1
397	2022-06-03 16:00:36	0	1
398	2022-06-03 16:00:41	0	1
447	2022-06-03 16:00:47	0	1
41	2022-06-03 16:00:50	0	1
40	2022-06-03 16:00:54	0	1
39	2022-06-03 16:01:13	0	1
446	2022-06-03 16:01:20	0	15
446	2022-06-03 16:01:22	0	15
445	2022-06-03 16:01:29	0	1
487	2022-06-03 16:01:37	0	15
487	2022-06-03 16:01:40	0	1
487	2022-06-03 16:01:42	0	15
906	2022-06-03 16:02:04	0	1
420	2022-06-03 16:02:09	0	1
963	2022-06-03 16:02:20	0	1
270	2022-06-03 16:02:27	0	1
425	2022-06-03 16:02:51	0	15
425	2022-06-03 16:02:54	0	15
472	2022-06-03 16:03:17	0	15
472	2022-06-03 16:03:19	0	15
503	2022-06-03 16:03:30	0	1
437	2022-06-03 16:03:38	0	1
437	2022-06-03 16:03:40	0	1
428	2022-06-03 16:03:43	0	15
428	2022-06-03 16:03:45	0	1
428	2022-06-03 16:03:47	0	15
644	2022-06-03 16:03:51	0	15
644	2022-06-03 16:03:54	0	15
936	2022-06-03 16:03:58	0	15
936	2022-06-03 16:04:05	0	15
91	2022-06-03 16:04:15	0	1
422	2022-06-03 16:04:22	0	15
422	2022-06-03 16:04:24	0	15
739	2022-06-03 16:05:23	0	15
418	2022-06-03 16:05:37	0	15
418	2022-06-03 16:05:39	0	15
414	2022-06-03 16:05:45	0	15
414	2022-06-03 16:05:48	0	15
426	2022-06-03 16:05:53	0	15
426	2022-06-03 16:05:56	0	15
426	2022-06-03 16:05:58	0	15
412	2022-06-03 16:13:31	0	15
491	2022-06-03 16:25:44	0	1
491	2022-06-03 16:25:48	0	1
427	2022-06-03 22:00:07	0	1
427	2022-06-03 22:00:10	0	1
967	2022-06-03 22:00:14	0	1
967	2022-06-03 22:00:18	0	1
444	2022-06-03 22:00:25	0	1
439	2022-06-03 22:00:30	0	1
439	2022-06-03 22:00:34	0	1
776	2022-06-03 22:00:45	0	1
776	2022-06-03 22:00:50	0	1
776	2022-06-03 22:00:55	0	1
407	2022-06-03 22:00:59	0	1
407	2022-06-03 22:01:03	0	1
423	2022-06-04 05:40:56	0	1
423	2022-06-04 05:41:00	0	1
423	2022-06-04 05:41:06	0	1
423	2022-06-04 05:41:09	0	1
423	2022-06-04 05:41:19	0	15
423	2022-06-04 05:41:31	0	15
423	2022-06-04 05:41:34	0	15
423	2022-06-04 05:41:36	0	15
431	2022-06-04 05:51:36	0	1
431	2022-06-04 05:51:38	0	1
506	2022-06-04 06:02:45	0	1
506	2022-06-04 06:02:48	0	1
506	2022-06-04 06:03:03	0	1
27	2022-06-04 06:11:28	0	1
491	2022-06-04 06:54:06	0	1
491	2022-06-04 06:54:10	0	1
928	2022-06-04 06:54:30	0	1
448	2022-06-04 06:56:24	0	15
360	2022-06-04 06:57:00	0	1
360	2022-06-04 06:57:04	0	1
333	2022-06-04 06:58:15	0	1
333	2022-06-04 06:58:18	0	1
13	2022-06-04 07:00:15	0	1
13	2022-06-04 07:00:18	0	1
907	2022-06-04 07:00:39	0	1
907	2022-06-04 07:00:44	0	1
472	2022-06-04 07:05:05	0	1
472	2022-06-04 07:05:07	0	1
414	2022-06-04 07:15:48	0	15
426	2022-06-04 07:18:51	0	15
426	2022-06-04 07:18:57	0	1
418	2022-06-04 07:24:49	0	1
936	2022-06-04 07:30:13	0	15
936	2022-06-04 07:30:15	0	15
936	2022-06-04 07:30:18	0	15
39	2022-06-04 07:38:32	0	1
420	2022-06-04 07:42:22	0	15
420	2022-06-04 07:42:24	0	15
447	2022-06-04 07:43:01	0	1
446	2022-06-04 07:43:58	0	15
447	2022-06-04 07:44:05	0	15
428	2022-06-04 07:44:49	0	1
437	2022-06-04 07:44:54	0	1
906	2022-06-04 07:44:58	0	1
270	2022-06-04 07:45:29	0	1
40	2022-06-04 07:49:47	0	1
487	2022-06-04 07:49:55	0	1
963	2022-06-04 07:50:02	0	1
397	2022-06-04 07:50:24	0	1
397	2022-06-04 07:50:30	0	1
397	2022-06-04 07:50:35	0	1
24	2022-06-04 07:51:30	0	1
398	2022-06-04 07:52:35	0	1
398	2022-06-04 07:53:10	0	1
41	2022-06-04 07:54:02	0	15
41	2022-06-04 07:54:06	0	15
41	2022-06-04 07:54:08	0	1
412	2022-06-04 07:55:17	0	1
425	2022-06-04 07:55:56	0	1
739	2022-06-04 07:56:22	0	1
406	2022-06-04 07:56:27	0	1
424	2022-06-04 07:56:31	0	1
115	2022-06-04 07:58:44	0	1
91	2022-06-04 07:59:06	0	1
91	2022-06-04 07:59:13	0	1
422	2022-06-04 07:59:31	0	1
445	2022-06-04 07:59:41	0	1
503	2022-06-04 08:02:47	0	1
243	2022-06-04 09:27:01	0	15
243	2022-06-04 09:27:04	0	15
407	2022-06-04 10:39:40	0	1
407	2022-06-04 10:39:47	0	1
407	2022-06-04 10:39:53	0	15
407	2022-06-04 10:39:56	0	15
427	2022-06-04 10:44:11	0	1
427	2022-06-04 10:44:14	0	1
967	2022-06-04 10:44:25	0	1
967	2022-06-04 10:44:29	0	1
444	2022-06-04 10:49:20	0	1
439	2022-06-04 10:53:26	0	15
439	2022-06-04 10:53:32	0	1
776	2022-06-04 10:54:27	0	1
776	2022-06-04 10:54:50	0	1
506	2022-06-04 11:01:51	0	15
506	2022-06-04 11:02:27	0	15
27	2022-06-04 11:06:27	0	1
423	2022-06-04 11:10:54	0	1
423	2022-06-04 11:10:58	0	1
423	2022-06-04 11:11:02	0	1
423	2022-06-04 11:11:05	0	1
423	2022-06-04 11:11:22	0	15
423	2022-06-04 11:11:26	0	15
431	2022-06-04 11:44:23	0	1
431	2022-06-04 11:44:34	0	15
13	2022-06-04 12:01:16	0	15
13	2022-06-04 12:01:19	0	15
13	2022-06-04 12:01:24	0	1
360	2022-06-04 12:01:31	0	1
360	2022-06-04 12:01:35	0	1
907	2022-06-04 12:03:01	0	15
907	2022-06-04 12:03:03	0	15
448	2022-06-04 12:09:13	0	15
448	2022-06-04 12:09:16	0	15
448	2022-06-04 12:09:19	0	15
928	2022-06-04 13:06:59	0	1
928	2022-06-04 13:07:03	0	1
91	2022-06-04 13:56:18	0	15
115	2022-06-04 14:00:10	0	15
115	2022-06-04 14:00:12	0	15
447	2022-06-04 14:00:28	0	1
406	2022-06-04 14:00:36	0	1
41	2022-06-04 14:00:39	0	1
397	2022-06-04 14:00:44	0	1
398	2022-06-04 14:00:48	0	1
906	2022-06-04 14:00:52	0	1
270	2022-06-04 14:00:56	0	1
487	2022-06-04 14:00:59	0	1
424	2022-06-04 14:01:03	0	1
40	2022-06-04 14:01:07	0	1
420	2022-06-04 14:01:11	0	1
472	2022-06-04 14:01:17	0	1
418	2022-06-04 14:01:48	0	1
425	2022-06-04 14:01:55	0	15
503	2022-06-04 14:02:00	0	1
422	2022-06-04 14:02:10	0	1
91	2022-06-04 14:02:16	0	1
91	2022-06-04 14:02:19	0	15
333	2022-06-04 14:02:39	0	1
963	2022-06-04 14:02:45	0	1
936	2022-06-04 14:02:50	0	1
936	2022-06-04 14:02:53	0	1
936	2022-06-04 14:02:56	0	1
437	2022-06-04 14:03:11	0	1
446	2022-06-04 14:03:17	0	15
446	2022-06-04 14:03:19	0	15
936	2022-06-04 14:03:26	0	15
426	2022-06-04 14:03:36	0	15
426	2022-06-04 14:03:39	0	15
739	2022-06-04 14:03:46	0	15
739	2022-06-04 14:03:48	0	15
445	2022-06-04 14:06:09	0	1
445	2022-06-04 14:06:12	0	15
428	2022-06-04 14:07:08	0	15
428	2022-06-04 14:07:24	0	1
412	2022-06-04 14:12:10	0	15
412	2022-06-04 14:12:13	0	15
491	2022-06-04 14:26:02	0	1
491	2022-06-04 14:26:06	0	1
644	2022-06-04 15:13:29	0	1
644	2022-06-04 15:13:31	0	1
644	2022-06-04 15:13:33	0	1
427	2022-06-04 16:00:08	0	1
427	2022-06-04 16:00:09	0	1
407	2022-06-04 16:00:19	0	15
407	2022-06-04 16:00:22	0	15
407	2022-06-04 16:00:31	0	1
407	2022-06-04 16:00:35	0	1
439	2022-06-04 16:00:45	0	1
439	2022-06-04 16:00:55	0	1
444	2022-06-04 16:01:01	0	1
444	2022-06-04 16:01:04	0	1
967	2022-06-04 16:01:11	0	1
967	2022-06-04 16:01:17	0	1
427	2022-06-06 05:48:07	0	1
427	2022-06-06 05:48:26	0	1
439	2022-06-06 06:05:06	0	15
439	2022-06-06 06:05:17	0	1
444	2022-06-06 06:10:54	0	1
446	2022-06-06 06:35:44	0	1
360	2022-06-06 06:56:56	0	1
360	2022-06-06 06:56:59	0	1
928	2022-06-06 06:57:39	0	1
928	2022-06-06 06:57:43	0	1
776	2022-06-06 06:57:50	0	1
776	2022-06-06 06:57:54	0	1
13	2022-06-06 06:59:06	0	1
13	2022-06-06 06:59:09	0	1
333	2022-06-06 07:00:49	0	1
437	2022-06-06 07:01:06	0	1
491	2022-06-06 07:01:51	0	1
491	2022-06-06 07:01:54	0	1
644	2022-06-06 07:07:42	0	1
644	2022-06-06 07:07:50	0	1
644	2022-06-06 07:07:51	0	1
472	2022-06-06 07:08:13	0	1
906	2022-06-06 07:27:53	0	1
270	2022-06-06 07:33:26	0	1
447	2022-06-06 07:41:01	0	15
420	2022-06-06 07:42:25	0	1
420	2022-06-06 07:42:29	0	1
963	2022-06-06 07:42:45	0	1
40	2022-06-06 07:45:59	0	1
40	2022-06-06 07:46:03	0	1
428	2022-06-06 07:46:38	0	1
39	2022-06-06 07:46:54	0	1
448	2022-06-06 07:49:53	0	15
487	2022-06-06 07:50:59	0	1
936	2022-06-06 07:54:06	0	1
24	2022-06-06 07:54:31	0	1
449	2022-06-06 07:54:40	0	1
449	2022-06-06 07:54:43	0	1
412	2022-06-06 07:55:11	0	1
424	2022-06-06 07:55:21	0	1
398	2022-06-06 07:55:30	0	1
41	2022-06-06 07:55:44	0	1
397	2022-06-06 07:56:08	0	1
397	2022-06-06 07:56:13	0	1
406	2022-06-06 07:56:26	0	1
406	2022-06-06 07:56:29	0	1
503	2022-06-06 07:56:43	0	1
115	2022-06-06 07:57:26	0	1
91	2022-06-06 07:57:46	0	1
422	2022-06-06 07:58:54	0	1
425	2022-06-06 07:59:13	0	1
445	2022-06-06 08:01:03	0	1
431	2022-06-06 13:26:41	0	1
431	2022-06-06 13:26:43	0	1
407	2022-06-06 13:33:01	0	1
407	2022-06-06 13:33:05	0	1
407	2022-06-06 13:33:11	0	15
407	2022-06-06 13:33:13	0	15
423	2022-06-06 13:33:54	0	1
423	2022-06-06 13:33:58	0	1
423	2022-06-06 13:34:04	0	1
423	2022-06-06 13:34:08	0	1
423	2022-06-06 13:34:28	0	15
423	2022-06-06 13:34:32	0	15
423	2022-06-06 13:34:34	0	15
423	2022-06-06 13:34:38	0	15
423	2022-06-06 13:34:50	0	15
506	2022-06-06 13:53:16	0	1
506	2022-06-06 13:53:21	0	1
27	2022-06-06 13:59:17	0	1
427	2022-06-06 14:00:15	0	1
427	2022-06-06 14:00:17	0	1
444	2022-06-06 14:00:31	0	1
444	2022-06-06 14:00:35	0	1
439	2022-06-06 14:01:17	0	15
439	2022-06-06 14:01:19	0	15
907	2022-06-06 14:09:34	0	1
907	2022-06-06 14:09:39	0	1
967	2022-06-06 14:15:21	0	15
967	2022-06-06 14:15:30	0	1
967	2022-06-06 14:15:40	0	1
13	2022-06-06 15:03:37	0	1
13	2022-06-06 15:03:40	0	1
360	2022-06-06 15:03:45	0	1
360	2022-06-06 15:03:48	0	1
776	2022-06-06 15:03:59	0	1
776	2022-06-06 15:04:05	0	1
928	2022-06-06 15:04:20	0	1
928	2022-06-06 15:04:24	0	1
491	2022-06-06 15:10:22	0	1
491	2022-06-06 15:10:25	0	1
333	2022-06-06 15:20:58	0	15
115	2022-06-06 16:00:15	0	15
115	2022-06-06 16:00:18	0	15
446	2022-06-06 16:00:25	0	15
446	2022-06-06 16:00:27	0	15
447	2022-06-06 16:00:36	0	1
24	2022-06-06 16:00:41	0	1
449	2022-06-06 16:00:47	0	1
449	2022-06-06 16:00:51	0	1
397	2022-06-06 16:01:11	0	1
41	2022-06-06 16:01:16	0	1
406	2022-06-06 16:01:19	0	1
398	2022-06-06 16:01:22	0	1
424	2022-06-06 16:01:31	0	1
424	2022-06-06 16:01:35	0	1
40	2022-06-06 16:01:40	0	1
40	2022-06-06 16:01:44	0	1
906	2022-06-06 16:02:12	0	1
906	2022-06-06 16:02:14	0	1
420	2022-06-06 16:02:17	0	1
420	2022-06-06 16:02:21	0	1
963	2022-06-06 16:02:25	0	1
425	2022-06-06 16:02:33	0	15
425	2022-06-06 16:02:40	0	15
472	2022-06-06 16:03:00	0	1
472	2022-06-06 16:03:03	0	1
472	2022-06-06 16:03:06	0	1
39	2022-06-06 16:03:34	0	1
487	2022-06-06 16:03:39	0	1
91	2022-06-06 16:03:43	0	1
437	2022-06-06 16:04:03	0	1
437	2022-06-06 16:04:05	0	1
412	2022-06-06 16:04:29	0	1
412	2022-06-06 16:04:35	0	1
644	2022-06-06 16:04:39	0	1
644	2022-06-06 16:04:43	0	1
503	2022-06-06 16:04:46	0	1
270	2022-06-06 16:04:51	0	1
39	2022-06-06 16:04:56	0	1
39	2022-06-06 16:04:59	0	1
422	2022-06-06 16:05:03	0	1
39	2022-06-06 16:05:09	0	1
936	2022-06-06 16:05:15	0	1
445	2022-06-06 16:06:22	0	1
448	2022-06-06 16:06:30	0	15
428	2022-06-06 16:07:18	0	1
27	2022-06-06 22:00:04	0	1
27	2022-06-06 22:00:09	0	1
431	2022-06-06 22:00:26	0	1
506	2022-06-06 22:00:31	0	1
506	2022-06-06 22:00:35	0	1
